species,hses_code,year,aimag_mn,loss
Бүгд,65,2020,Архангай,416.7
Бүгд,65,2021,Архангай,171.9
Бүгд,65,2022,Архангай,73.3
Бүгд,65,2023,Архангай,682.3
Бүгд,65,2024,Архангай,993.3
Бүгд,67,1991,Хөвсгөл,98.4
Бүгд,67,1992,Хөвсгөл,81.7
Бүгд,67,1993,Хөвсгөл,98.5
Бүгд,67,1994,Хөвсгөл,25.5
Бүгд,67,1995,Хөвсгөл,41.5
Бүгд,67,1996,Хөвсгөл,26.7
Бүгд,67,1997,Хөвсгөл,22.5
Бүгд,67,1998,Хөвсгөл,41.6
Бүгд,67,1999,Хөвсгөл,36.7
Бүгд,67,2000,Хөвсгөл,144.9
Бүгд,67,2001,Хөвсгөл,582.6
Бүгд,67,2002,Хөвсгөл,27.8
Бүгд,67,2003,Хөвсгөл,74.5
Бүгд,67,2004,Хөвсгөл,21.7
Бүгд,67,2005,Хөвсгөл,45
Бүгд,67,2006,Хөвсгөл,20.9
Бүгд,67,2007,Хөвсгөл,25.2
Бүгд,67,2008,Хөвсгөл,33
Бүгд,67,2009,Хөвсгөл,142.5
Бүгд,67,2010,Хөвсгөл,698.7
Бүгд,67,2011,Хөвсгөл,67
Бүгд,67,2012,Хөвсгөл,44.5
Бүгд,67,2013,Хөвсгөл,117.4
Бүгд,67,2014,Хөвсгөл,27
Бүгд,67,2015,Хөвсгөл,54.8
Бүгд,67,2016,Хөвсгөл,42.6
Бүгд,67,2017,Хөвсгөл,200.3
Бүгд,67,2018,Хөвсгөл,73.9
Бүгд,67,2019,Хөвсгөл,93.8
Бүгд,67,2020,Хөвсгөл,376.5
Бүгд,67,2021,Хөвсгөл,67.6
Бүгд,67,2022,Хөвсгөл,66.7
Бүгд,67,2023,Хөвсгөл,283.2
Бүгд,67,2024,Хөвсгөл,466.3
Бүгд,81,1991,Завхан,59.9
Бүгд,81,1992,Завхан,91.2
Бүгд,81,1993,Завхан,239.8
Бүгд,81,1994,Завхан,16.7
Бүгд,81,1995,Завхан,31.4
Бүгд,81,1996,Завхан,22.5
Бүгд,81,1997,Завхан,46.1
Бүгд,81,1998,Завхан,56.7
Бүгд,81,1999,Завхан,102.8
Бүгд,81,2000,Завхан,435
Бүгд,81,2001,Завхан,584.9
Бүгд,81,2002,Завхан,90.5
Бүгд,81,2003,Завхан,69.1
Бүгд,81,2004,Завхан,9.5
Бүгд,81,2005,Завхан,72.5
Бүгд,81,2006,Завхан,12.1
Бүгд,81,2007,Завхан,13.8
Бүгд,81,2008,Завхан,65.9
Бүгд,81,2009,Завхан,210.9
Бүгд,81,2010,Завхан,1011
Бүгд,81,2011,Завхан,32.8
Бүгд,81,2012,Завхан,20.2
Бүгд,81,2013,Завхан,60.4
Бүгд,81,2014,Завхан,25.5
Бүгд,81,2015,Завхан,33.6
Бүгд,81,2016,Завхан,131.2
Бүгд,81,2017,Завхан,40.6
Бүгд,81,2018,Завхан,181
Бүгд,81,2019,Завхан,22.5
Бүгд,81,2020,Завхан,97.1
Бүгд,81,2021,Завхан,49
Бүгд,81,2022,Завхан,16.9
Бүгд,81,2023,Завхан,235.3
Бүгд,81,2024,Завхан,245.7
Бүгд,82,1991,Говь-Алтай,38.4
Бүгд,82,1992,Говь-Алтай,24.2
Бүгд,82,1993,Говь-Алтай,145.4
Бүгд,82,1994,Говь-Алтай,25.1
Бүгд,82,1995,Говь-Алтай,33.5
Бүгд,82,1996,Говь-Алтай,39.3
Бүгд,82,1997,Говь-Алтай,72.7
Бүгд,82,1998,Говь-Алтай,113
Бүгд,82,1999,Говь-Алтай,61.5
Бүгд,82,2000,Говь-Алтай,81.3
Бүгд,82,2001,Говь-Алтай,147.6
Бүгд,82,2002,Говь-Алтай,687.2
Бүгд,82,2003,Говь-Алтай,12.9
Бүгд,82,2004,Говь-Алтай,4.1
Бүгд,82,2005,Говь-Алтай,11.6
Бүгд,82,2006,Говь-Алтай,6.2
Бүгд,82,2007,Говь-Алтай,12
Бүгд,82,2008,Говь-Алтай,73.7
Бүгд,82,2009,Говь-Алтай,115.3
Бүгд,82,2010,Говь-Алтай,738.2
Бүгд,82,2011,Говь-Алтай,53.8
Бүгд,82,2012,Говь-Алтай,34.2
Бүгд,82,2013,Говь-Алтай,36.8
Бүгд,82,2014,Говь-Алтай,35.1
Бүгд,82,2015,Говь-Алтай,16.2
Бүгд,82,2016,Говь-Алтай,35.1
Бүгд,82,2017,Говь-Алтай,10.9
Бүгд,82,2018,Говь-Алтай,151.2
Бүгд,82,2019,Говь-Алтай,57.7
Бүгд,82,2020,Говь-Алтай,30.5
Бүгд,82,2021,Говь-Алтай,278.1
Бүгд,82,2022,Говь-Алтай,15.4
Бүгд,82,2023,Говь-Алтай,157
Бүгд,82,2024,Говь-Алтай,131.6
Бүгд,83,1991,Баян-Өлгий,82.3
Бүгд,83,1992,Баян-Өлгий,31.1
Бүгд,83,1993,Баян-Өлгий,45.7
Бүгд,83,1994,Баян-Өлгий,12.7
Бүгд,83,1995,Баян-Өлгий,5.4
Бүгд,83,1996,Баян-Өлгий,11.5
Бүгд,83,1997,Баян-Өлгий,30.1
Бүгд,83,1998,Баян-Өлгий,182.3
Бүгд,83,1999,Баян-Өлгий,20.8
Бүгд,83,2000,Баян-Өлгий,88.5
Бүгд,83,2001,Баян-Өлгий,96
Бүгд,83,2002,Баян-Өлгий,170
Бүгд,83,2003,Баян-Өлгий,30.8
Бүгд,83,2004,Баян-Өлгий,20.8
Бүгд,83,2005,Баян-Өлгий,91.2
Бүгд,83,2006,Баян-Өлгий,15
Бүгд,83,2007,Баян-Өлгий,22.9
Бүгд,83,2008,Баян-Өлгий,57.7
Бүгд,83,2009,Баян-Өлгий,120.8
Бүгд,83,2010,Баян-Өлгий,150.9
Бүгд,83,2011,Баян-Өлгий,14
Бүгд,83,2012,Баян-Өлгий,9.2
Бүгд,83,2013,Баян-Өлгий,11.1
Бүгд,83,2014,Баян-Өлгий,5.2
Бүгд,83,2015,Баян-Өлгий,5.5
Бүгд,83,2016,Баян-Өлгий,30.9
Бүгд,83,2017,Баян-Өлгий,17.8
Бүгд,83,2018,Баян-Өлгий,71
Бүгд,83,2019,Баян-Өлгий,60.4
Бүгд,83,2020,Баян-Өлгий,9.7
Бүгд,83,2021,Баян-Өлгий,10.1
Бүгд,83,2022,Баян-Өлгий,15.1
Бүгд,83,2023,Баян-Өлгий,110.6
Бүгд,83,2024,Баян-Өлгий,78.8
Бүгд,84,1991,Ховд,36.6
Бүгд,84,1992,Ховд,52.6
Бүгд,84,1993,Ховд,28.4
Бүгд,84,1994,Ховд,58.2
Бүгд,84,1995,Ховд,23.3
Бүгд,84,1996,Ховд,55
Бүгд,84,1997,Ховд,110
Бүгд,84,1998,Ховд,104
Бүгд,84,1999,Ховд,30.8
Бүгд,84,2000,Ховд,56.4
Бүгд,84,2001,Ховд,177.8
Бүгд,84,2002,Ховд,275.6
Бүгд,84,2003,Ховд,23.9
Бүгд,84,2004,Ховд,7.4
Бүгд,84,2005,Ховд,22.2
Бүгд,84,2006,Ховд,7.6
Бүгд,84,2007,Ховд,10.1
Бүгд,84,2008,Ховд,87.2
Бүгд,84,2009,Ховд,70.4
Бүгд,84,2010,Ховд,444.4
Бүгд,84,2011,Ховд,59.6
Бүгд,84,2012,Ховд,23.9
Бүгд,84,2013,Ховд,23.4
Бүгд,84,2014,Ховд,27.3
Бүгд,84,2015,Ховд,17.2
Бүгд,84,2016,Ховд,57.1
Бүгд,84,2017,Ховд,30.3
Бүгд,84,2018,Ховд,175.3
Бүгд,84,2019,Ховд,131.9
Бүгд,84,2020,Ховд,18.5
Бүгд,84,2021,Ховд,35.5
Бүгд,84,2022,Ховд,39.8
Бүгд,84,2023,Ховд,294.4
Бүгд,84,2024,Ховд,79.6
Бүгд,85,1991,Увс,55.9
Бүгд,85,1992,Увс,91.8
Бүгд,85,1993,Увс,60.1
Бүгд,85,1994,Увс,55
Бүгд,85,1995,Увс,50.3
Бүгд,85,1996,Увс,43
Бүгд,85,1997,Увс,40.8
Бүгд,85,1998,Увс,41.9
Бүгд,85,1999,Увс,42
Бүгд,85,2000,Увс,286.9
Бүгд,85,2001,Увс,115.4
Бүгд,85,2002,Увс,219.7
Бүгд,85,2003,Увс,30.3
Бүгд,85,2004,Увс,10.6
Бүгд,85,2005,Увс,110.9
Бүгд,85,2006,Увс,32.4
Бүгд,85,2007,Увс,47.7
Бүгд,85,2008,Увс,223.7
Бүгд,85,2009,Увс,286
Бүгд,85,2010,Увс,666.2
Бүгд,85,2011,Увс,40.7
Бүгд,85,2012,Увс,49
Бүгд,85,2013,Увс,35.7
Бүгд,85,2014,Увс,14
Бүгд,85,2015,Увс,18
Бүгд,85,2016,Увс,198.1
Бүгд,85,2017,Увс,30.6
Бүгд,85,2018,Увс,127.8
Бүгд,85,2019,Увс,145
Бүгд,85,2020,Увс,29.8
Бүгд,85,2021,Увс,13.8
Бүгд,85,2022,Увс,64.6
Бүгд,85,2023,Увс,413.8
Бүгд,85,2024,Увс,261.7
Тэмээ,11,1991,Улаанбаатар,0
Тэмээ,11,1992,Улаанбаатар,0
Тэмээ,11,1993,Улаанбаатар,0
Тэмээ,11,1994,Улаанбаатар,0
Тэмээ,11,1995,Улаанбаатар,0
Тэмээ,11,1996,Улаанбаатар,0
Тэмээ,11,1997,Улаанбаатар,0
Тэмээ,11,1998,Улаанбаатар,0
Тэмээ,11,1999,Улаанбаатар,0
Тэмээ,11,2000,Улаанбаатар,0
Тэмээ,11,2001,Улаанбаатар,0
Тэмээ,11,2002,Улаанбаатар,0
Тэмээ,11,2003,Улаанбаатар,0
Тэмээ,11,2004,Улаанбаатар,0
Тэмээ,11,2005,Улаанбаатар,0
Тэмээ,11,2006,Улаанбаатар,0
Тэмээ,11,2007,Улаанбаатар,0
Тэмээ,11,2008,Улаанбаатар,0
Тэмээ,11,2009,Улаанбаатар,0
Тэмээ,11,2010,Улаанбаатар,0
Тэмээ,11,2011,Улаанбаатар,0
Тэмээ,11,2012,Улаанбаатар,0
Тэмээ,11,2013,Улаанбаатар,0
Тэмээ,11,2014,Улаанбаатар,0
Тэмээ,11,2015,Улаанбаатар,0
Тэмээ,11,2016,Улаанбаатар,0
Тэмээ,11,2017,Улаанбаатар,0
Тэмээ,11,2018,Улаанбаатар,0
Тэмээ,11,2019,Улаанбаатар,0
Тэмээ,11,2020,Улаанбаатар,0
Тэмээ,11,2021,Улаанбаатар,0
Тэмээ,11,2022,Улаанбаатар,0
Тэмээ,11,2023,Улаанбаатар,0
Тэмээ,11,2024,Улаанбаатар,0
Тэмээ,21,1991,Дорнод,1.1
Тэмээ,21,1992,Дорнод,0.9
Тэмээ,21,1993,Дорнод,0.9
Тэмээ,21,1994,Дорнод,0.6
Тэмээ,21,1995,Дорнод,0.5
Тэмээ,21,1996,Дорнод,0.8
Тэмээ,21,1997,Дорнод,0.1
Тэмээ,21,1998,Дорнод,0.1
Тэмээ,21,1999,Дорнод,0.2
Тэмээ,21,2000,Дорнод,4.3
Тэмээ,21,2001,Дорнод,0.2
Тэмээ,21,2002,Дорнод,0.1
Тэмээ,21,2003,Дорнод,0.1
Тэмээ,21,2004,Дорнод,0.1
Тэмээ,21,2005,Дорнод,0.1
Тэмээ,21,2006,Дорнод,0.1
Тэмээ,21,2007,Дорнод,0
Тэмээ,21,2008,Дорнод,0
Тэмээ,21,2009,Дорнод,0.2
Тэмээ,21,2010,Дорнод,0.2
Тэмээ,21,2011,Дорнод,0
Тэмээ,21,2012,Дорнод,0
Тэмээ,21,2013,Дорнод,0.1
Тэмээ,21,2014,Дорнод,0.1
Тэмээ,21,2015,Дорнод,0
Тэмээ,21,2016,Дорнод,0
Тэмээ,21,2017,Дорнод,0
Тэмээ,21,2018,Дорнод,0
Тэмээ,21,2019,Дорнод,0
Тэмээ,21,2020,Дорнод,0
Тэмээ,21,2021,Дорнод,0
Тэмээ,21,2022,Дорнод,0
Тэмээ,21,2023,Дорнод,0
Тэмээ,21,2024,Дорнод,0.1
Тэмээ,22,1991,Сүхбаатар,1.1
Тэмээ,22,1992,Сүхбаатар,0.8
Тэмээ,22,1993,Сүхбаатар,0.5
Тэмээ,22,1994,Сүхбаатар,0.9
Тэмээ,22,1995,Сүхбаатар,0.8
Тэмээ,22,1996,Сүхбаатар,1.7
Тэмээ,22,1997,Сүхбаатар,0.3
Тэмээ,22,1998,Сүхбаатар,0.2
Тэмээ,22,1999,Сүхбаатар,0.3
Тэмээ,22,2000,Сүхбаатар,0
Тэмээ,22,2001,Сүхбаатар,0.7
Тэмээ,22,2002,Сүхбаатар,0.2
Тэмээ,22,2003,Сүхбаатар,0.1
Тэмээ,22,2004,Сүхбаатар,0.2
Тэмээ,22,2005,Сүхбаатар,0.3
Тэмээ,22,2006,Сүхбаатар,0.1
Тэмээ,22,2007,Сүхбаатар,0.1
Тэмээ,22,2008,Сүхбаатар,1.1
Тэмээ,22,2009,Сүхбаатар,0.1
Тэмээ,22,2010,Сүхбаатар,0.1
Тэмээ,22,2011,Сүхбаатар,0.1
Тэмээ,22,2012,Сүхбаатар,0.1
Тэмээ,22,2013,Сүхбаатар,0.1
Тэмээ,22,2014,Сүхбаатар,0
Тэмээ,22,2015,Сүхбаатар,0.1
Тэмээ,22,2016,Сүхбаатар,0.1
Тэмээ,22,2017,Сүхбаатар,0
Тэмээ,22,2018,Сүхбаатар,0
Тэмээ,22,2019,Сүхбаатар,0
Тэмээ,22,2020,Сүхбаатар,0
Тэмээ,22,2021,Сүхбаатар,0
Тэмээ,22,2022,Сүхбаатар,0
Тэмээ,22,2023,Сүхбаатар,0.1
Тэмээ,22,2024,Сүхбаатар,0.3
Тэмээ,23,1991,Хэнтий,0.9
Тэмээ,23,1992,Хэнтий,0.7
Тэмээ,23,1993,Хэнтий,0.7
Тэмээ,23,1994,Хэнтий,0.4
Тэмээ,23,1995,Хэнтий,0.4
Тэмээ,23,1996,Хэнтий,0.3
Тэмээ,23,1997,Хэнтий,0.1
Тэмээ,23,1998,Хэнтий,0.1
Тэмээ,23,1999,Хэнтий,0.2
Тэмээ,23,2000,Хэнтий,0.2
Тэмээ,23,2001,Хэнтий,0.5
Тэмээ,23,2002,Хэнтий,0.2
Тэмээ,23,2003,Хэнтий,0.2
Тэмээ,23,2004,Хэнтий,0.1
Тэмээ,23,2005,Хэнтий,0.1
Тэмээ,23,2006,Хэнтий,0.1
Тэмээ,23,2007,Хэнтий,0.1
Тэмээ,23,2008,Хэнтий,0.3
Тэмээ,23,2009,Хэнтий,0.1
Тэмээ,23,2010,Хэнтий,0.1
Тэмээ,23,2011,Хэнтий,0.1
Тэмээ,23,2012,Хэнтий,0
Тэмээ,23,2013,Хэнтий,0
Тэмээ,23,2014,Хэнтий,0
Тэмээ,23,2015,Хэнтий,0
Тэмээ,23,2016,Хэнтий,0
Тэмээ,23,2017,Хэнтий,0.1
Тэмээ,23,2018,Хэнтий,0.1
Тэмээ,23,2019,Хэнтий,0.1
Тэмээ,23,2020,Хэнтий,0.1
Тэмээ,23,2021,Хэнтий,0
Тэмээ,23,2022,Хэнтий,0.1
Тэмээ,23,2023,Хэнтий,0.3
Тэмээ,23,2024,Хэнтий,0.7
Тэмээ,41,1991,Төв,1
Тэмээ,41,1992,Төв,0.6
Тэмээ,41,1993,Төв,0.3
Тэмээ,41,1994,Төв,0.3
Тэмээ,41,1995,Төв,0.1
Тэмээ,41,1996,Төв,0
Тэмээ,41,1997,Төв,0
Тэмээ,41,1998,Төв,0.1
Тэмээ,41,1999,Төв,0.1
Тэмээ,41,2000,Төв,0.2
Тэмээ,41,2001,Төв,0.5
Тэмээ,41,2002,Төв,0
Тэмээ,41,2003,Төв,0.1
Тэмээ,41,2004,Төв,0
Тэмээ,41,2005,Төв,0
Тэмээ,41,2006,Төв,0
Тэмээ,41,2007,Төв,0
Тэмээ,41,2008,Төв,0
Тэмээ,41,2009,Төв,0
Тэмээ,41,2010,Төв,0.2
Тэмээ,41,2011,Төв,0
Тэмээ,41,2012,Төв,0
Тэмээ,41,2013,Төв,0
Тэмээ,41,2014,Төв,0
Тэмээ,41,2015,Төв,0
Тэмээ,41,2016,Төв,0
Тэмээ,41,2017,Төв,0
Тэмээ,41,2018,Төв,0
Тэмээ,41,2019,Төв,0
Тэмээ,41,2020,Төв,0
Тэмээ,41,2021,Төв,0.2
Тэмээ,41,2022,Төв,0
Тэмээ,41,2023,Төв,0
Тэмээ,41,2024,Төв,0.1
Тэмээ,42,1991,Говьсүмбэр,0
Тэмээ,42,1992,Говьсүмбэр,0
Тэмээ,42,1993,Говьсүмбэр,0
Тэмээ,42,1994,Говьсүмбэр,0
Тэмээ,42,1995,Говьсүмбэр,0
Тэмээ,42,1996,Говьсүмбэр,0
Тэмээ,42,1997,Говьсүмбэр,0
Тэмээ,42,1998,Говьсүмбэр,0
Тэмээ,42,1999,Говьсүмбэр,0
Тэмээ,42,2000,Говьсүмбэр,0
Тэмээ,42,2001,Говьсүмбэр,0
Тэмээ,42,2002,Говьсүмбэр,0
Тэмээ,42,2003,Говьсүмбэр,0
Тэмээ,42,2004,Говьсүмбэр,0
Тэмээ,42,2005,Говьсүмбэр,0
Тэмээ,42,2006,Говьсүмбэр,0
Тэмээ,42,2007,Говьсүмбэр,0
Тэмээ,42,2008,Говьсүмбэр,0
Тэмээ,42,2009,Говьсүмбэр,0
Тэмээ,42,2010,Говьсүмбэр,0
Тэмээ,42,2011,Говьсүмбэр,0
Тэмээ,42,2012,Говьсүмбэр,0
Тэмээ,42,2013,Говьсүмбэр,0
Тэмээ,42,2014,Говьсүмбэр,0
Тэмээ,42,2015,Говьсүмбэр,0
Тэмээ,42,2016,Говьсүмбэр,0
Тэмээ,42,2017,Говьсүмбэр,0
Тэмээ,42,2018,Говьсүмбэр,0
Тэмээ,42,2019,Говьсүмбэр,0
Тэмээ,42,2020,Говьсүмбэр,0
Тэмээ,42,2021,Говьсүмбэр,0
Тэмээ,42,2022,Говьсүмбэр,0
Тэмээ,42,2023,Говьсүмбэр,0
Тэмээ,42,2024,Говьсүмбэр,0.1
Тэмээ,43,1991,Сэлэнгэ,0
Тэмээ,43,1992,Сэлэнгэ,0
Тэмээ,43,1993,Сэлэнгэ,0
Тэмээ,43,1994,Сэлэнгэ,0
Тэмээ,43,1995,Сэлэнгэ,0
Тэмээ,43,1996,Сэлэнгэ,0
Тэмээ,43,1997,Сэлэнгэ,0
Тэмээ,43,1998,Сэлэнгэ,0
Тэмээ,43,1999,Сэлэнгэ,0
Тэмээ,43,2000,Сэлэнгэ,0
Тэмээ,43,2001,Сэлэнгэ,0
Тэмээ,43,2002,Сэлэнгэ,0
Тэмээ,43,2003,Сэлэнгэ,0.1
Тэмээ,43,2004,Сэлэнгэ,0
Тэмээ,43,2005,Сэлэнгэ,0
Тэмээ,43,2006,Сэлэнгэ,0
Тэмээ,43,2007,Сэлэнгэ,0
Тэмээ,43,2008,Сэлэнгэ,0
Тэмээ,43,2009,Сэлэнгэ,0
Тэмээ,43,2010,Сэлэнгэ,0
Тэмээ,43,2011,Сэлэнгэ,0
Тэмээ,43,2012,Сэлэнгэ,0
Тэмээ,43,2013,Сэлэнгэ,0
Тэмээ,43,2014,Сэлэнгэ,0
Тэмээ,43,2015,Сэлэнгэ,0
Тэмээ,43,2016,Сэлэнгэ,0
Тэмээ,43,2017,Сэлэнгэ,0
Тэмээ,43,2018,Сэлэнгэ,0
Тэмээ,43,2019,Сэлэнгэ,0
Тэмээ,43,2020,Сэлэнгэ,0
Тэмээ,43,2021,Сэлэнгэ,0
Тэмээ,43,2022,Сэлэнгэ,0
Тэмээ,43,2023,Сэлэнгэ,0
Тэмээ,43,2024,Сэлэнгэ,0
Тэмээ,44,1991,Дорноговь,2.2
Тэмээ,44,1992,Дорноговь,1.6
Тэмээ,44,1993,Дорноговь,3.7
Тэмээ,44,1994,Дорноговь,1.3
Тэмээ,44,1995,Дорноговь,0.8
Тэмээ,44,1996,Дорноговь,0.6
Тэмээ,44,1997,Дорноговь,0.5
Тэмээ,44,1998,Дорноговь,0.6
Тэмээ,44,1999,Дорноговь,0.4
Тэмээ,44,2000,Дорноговь,0.1
Тэмээ,44,2001,Дорноговь,1.7
Тэмээ,44,2002,Дорноговь,0.8
Тэмээ,44,2003,Дорноговь,0.3
Тэмээ,44,2004,Дорноговь,0.2
Тэмээ,44,2005,Дорноговь,0.5
Тэмээ,44,2006,Дорноговь,1.6
Тэмээ,44,2007,Дорноговь,0.3
Тэмээ,44,2008,Дорноговь,0.1
Тэмээ,44,2009,Дорноговь,0.1
Тэмээ,44,2010,Дорноговь,0.3
Тэмээ,44,2011,Дорноговь,0.2
Тэмээ,44,2012,Дорноговь,0.2
Тэмээ,44,2013,Дорноговь,0.2
Тэмээ,44,2014,Дорноговь,0.2
Тэмээ,44,2015,Дорноговь,0.2
Тэмээ,44,2016,Дорноговь,0.3
Тэмээ,44,2017,Дорноговь,0.2
Тэмээ,44,2018,Дорноговь,0.2
Тэмээ,44,2019,Дорноговь,0.3
Тэмээ,44,2020,Дорноговь,0.2
Тэмээ,44,2021,Дорноговь,0.1
Тэмээ,44,2022,Дорноговь,0.1
Тэмээ,44,2023,Дорноговь,0.5
Тэмээ,44,2024,Дорноговь,0.8
Тэмээ,45,1991,Дархан-Уул,0
Тэмээ,45,1992,Дархан-Уул,0
Тэмээ,45,1993,Дархан-Уул,0
Тэмээ,45,1994,Дархан-Уул,0
Тэмээ,45,1995,Дархан-Уул,0
Тэмээ,45,1996,Дархан-Уул,0
Тэмээ,45,1997,Дархан-Уул,0
Тэмээ,45,1998,Дархан-Уул,0
Тэмээ,45,1999,Дархан-Уул,0
Тэмээ,45,2000,Дархан-Уул,0
Тэмээ,45,2001,Дархан-Уул,0
Тэмээ,45,2002,Дархан-Уул,0
Тэмээ,45,2003,Дархан-Уул,0
Тэмээ,45,2004,Дархан-Уул,0
Тэмээ,45,2005,Дархан-Уул,0
Тэмээ,45,2006,Дархан-Уул,0
Тэмээ,45,2007,Дархан-Уул,0
Тэмээ,45,2008,Дархан-Уул,0
Тэмээ,45,2009,Дархан-Уул,0
Тэмээ,45,2010,Дархан-Уул,0
Тэмээ,45,2011,Дархан-Уул,0
Тэмээ,45,2012,Дархан-Уул,0
Тэмээ,45,2013,Дархан-Уул,0
Тэмээ,45,2014,Дархан-Уул,0
Тэмээ,45,2015,Дархан-Уул,0
Тэмээ,45,2016,Дархан-Уул,0
Тэмээ,45,2017,Дархан-Уул,0
Тэмээ,45,2018,Дархан-Уул,0
Тэмээ,45,2019,Дархан-Уул,0
Тэмээ,45,2020,Дархан-Уул,0
Тэмээ,45,2021,Дархан-Уул,0
Тэмээ,45,2022,Дархан-Уул,0
Тэмээ,45,2023,Дархан-Уул,0
Тэмээ,45,2024,Дархан-Уул,0
Тэмээ,46,1991,Өмнөговь,3.4
Тэмээ,46,1992,Өмнөговь,4.9
Тэмээ,46,1993,Өмнөговь,6.9
Тэмээ,46,1994,Өмнөговь,1.8
Тэмээ,46,1995,Өмнөговь,1.4
Тэмээ,46,1996,Өмнөговь,0.4
Тэмээ,46,1997,Өмнөговь,1.3
Тэмээ,46,1998,Өмнөговь,1.7
Тэмээ,46,1999,Өмнөговь,2.1
Тэмээ,46,2000,Өмнөговь,0.3
Тэмээ,46,2001,Өмнөговь,8.1
Тэмээ,46,2002,Өмнөговь,7.9
Тэмээ,46,2003,Өмнөговь,4.5
Тэмээ,46,2004,Өмнөговь,1
Тэмээ,46,2005,Өмнөговь,1.3
Тэмээ,46,2006,Өмнөговь,1.6
Тэмээ,46,2007,Өмнөговь,0.5
Тэмээ,46,2008,Өмнөговь,0.4
Тэмээ,46,2009,Өмнөговь,0.5
Тэмээ,46,2010,Өмнөговь,7
Тэмээ,46,2011,Өмнөговь,0.5
Тэмээ,46,2012,Өмнөговь,0.3
Тэмээ,46,2013,Өмнөговь,0.4
Тэмээ,46,2014,Өмнөговь,0.4
Тэмээ,46,2015,Өмнөговь,0.5
Тэмээ,46,2016,Өмнөговь,0.2
Тэмээ,46,2017,Өмнөговь,0.2
Тэмээ,46,2018,Өмнөговь,0.5
Тэмээ,46,2019,Өмнөговь,0.4
Тэмээ,46,2020,Өмнөговь,0.6
Тэмээ,46,2021,Өмнөговь,5.9
Тэмээ,46,2022,Өмнөговь,1.1
Тэмээ,46,2023,Өмнөговь,5.1
Тэмээ,46,2024,Өмнөговь,5.2
Тэмээ,48,1991,Дундговь,1.5
Тэмээ,48,1992,Дундговь,2.3
Тэмээ,48,1993,Дундговь,3.6
Тэмээ,48,1994,Дундговь,0.9
Тэмээ,48,1995,Дундговь,0.7
Тэмээ,48,1996,Дундговь,0.3
Тэмээ,48,1997,Дундговь,0.3
Тэмээ,48,1998,Дундговь,0.2
Тэмээ,48,1999,Дундговь,0.7
Тэмээ,48,2000,Дундговь,0.4
Тэмээ,48,2001,Дундговь,0.3
Тэмээ,48,2002,Дундговь,0.1
Тэмээ,48,2003,Дундговь,0.4
Тэмээ,48,2004,Дундговь,0.1
Тэмээ,48,2005,Дундговь,0.1
Тэмээ,48,2006,Дундговь,0.2
Тэмээ,48,2007,Дундговь,0
Тэмээ,48,2008,Дундговь,0.1
Тэмээ,48,2009,Дундговь,0.1
Тэмээ,48,2010,Дундговь,1.2
Тэмээ,48,2011,Дундговь,0
Тэмээ,48,2012,Дундговь,0
Тэмээ,48,2013,Дундговь,0
Тэмээ,48,2014,Дундговь,0
Тэмээ,48,2015,Дундговь,0.1
Тэмээ,48,2016,Дундговь,0.1
Тэмээ,48,2017,Дундговь,0
Тэмээ,48,2018,Дундговь,0.1
Тэмээ,48,2019,Дундговь,0
Тэмээ,48,2020,Дундговь,0.1
Тэмээ,48,2021,Дундговь,1.9
Тэмээ,48,2022,Дундговь,0.1
Тэмээ,48,2023,Дундговь,0.2
Тэмээ,48,2024,Дундговь,1.6
Тэмээ,61,1991,Орхон,0
Тэмээ,61,1992,Орхон,0
Тэмээ,61,1993,Орхон,0
Тэмээ,61,1994,Орхон,0
Тэмээ,61,1995,Орхон,0
Тэмээ,61,1996,Орхон,0
Тэмээ,61,1997,Орхон,0
Тэмээ,61,1998,Орхон,0
Тэмээ,61,1999,Орхон,0
Тэмээ,61,2000,Орхон,0
Тэмээ,61,2001,Орхон,0
Тэмээ,61,2002,Орхон,0
Тэмээ,61,2003,Орхон,0
Тэмээ,61,2004,Орхон,0
Тэмээ,61,2005,Орхон,0
Тэмээ,61,2006,Орхон,0
Тэмээ,61,2007,Орхон,0
Тэмээ,61,2008,Орхон,0
Тэмээ,61,2009,Орхон,0
Тэмээ,61,2010,Орхон,0
Тэмээ,61,2011,Орхон,0
Тэмээ,61,2012,Орхон,0
Тэмээ,61,2013,Орхон,0
Тэмээ,61,2014,Орхон,0
Тэмээ,61,2015,Орхон,0
Тэмээ,61,2016,Орхон,0
Тэмээ,61,2017,Орхон,0
Тэмээ,61,2018,Орхон,0
Тэмээ,61,2019,Орхон,0
Тэмээ,61,2020,Орхон,0
Тэмээ,61,2021,Орхон,0
Тэмээ,61,2022,Орхон,0
Тэмээ,61,2023,Орхон,0
Тэмээ,61,2024,Орхон,0
Тэмээ,62,1991,Өвөрхангай,0.7
Тэмээ,62,1992,Өвөрхангай,0.7
Тэмээ,62,1993,Өвөрхангай,0.7
Тэмээ,62,1994,Өвөрхангай,0.2
Тэмээ,62,1995,Өвөрхангай,0.2
Тэмээ,62,1996,Өвөрхангай,0.2
Тэмээ,62,1997,Өвөрхангай,0.2
Тэмээ,62,1998,Өвөрхангай,0.2
Тэмээ,62,1999,Өвөрхангай,0.3
Тэмээ,62,2000,Өвөрхангай,5
Тэмээ,62,2001,Өвөрхангай,0.5
Тэмээ,62,2002,Өвөрхангай,1
