hses_code,year,loss_aimag,loss,livestock,livestock_lag,loss_rate,dzud_5pct,dzud_10pct,dzud_top10
83,2006,Баян-Өлгий,15,1470.3,1320.5,0.011359333585762969,0,0,0
83,2007,Баян-Өлгий,22.9,1597.3,1470.3,0.015575052710331225,0,0,0
83,2008,Баян-Өлгий,57.7,1529.6,1597.3,0.0361234583359419,0,0,0
83,2009,Баян-Өлгий,120.8,1301.5,1529.6,0.07897489539748954,1,0,0
83,2010,Баян-Өлгий,150.9,1126.9,1301.5,0.11594314252785248,1,1,1
83,2011,Баян-Өлгий,14,1302.8,1126.9,0.012423462596503681,0,0,0
83,2012,Баян-Өлгий,9.2,1410.6,1302.8,0.007061713233036536,0,0,0
83,2013,Баян-Өлгий,11.1,1604.1,1410.6,0.007868991918332624,0,0,0
83,2014,Баян-Өлгий,5.2,1883.6,1604.1,0.003241693161274235,0,0,0
83,2015,Баян-Өлгий,5.5,2021,1883.6,0.0029199405393926527,0,0,0
83,2016,Баян-Өлгий,30.9,2167.4,2021,0.0152894606630381,0,0,0
83,2017,Баян-Өлгий,17.8,2226.1,2167.4,0.008212604964473564,0,0,0
83,2018,Баян-Өлгий,71,2166.9,2226.1,0.03189434436907596,0,0,0
83,2019,Баян-Өлгий,60.4,2192.8,2166.9,0.027873921270017074,0,0,0
83,2020,Баян-Өлгий,9.7,2224.7,2192.8,0.004423568040860999,0,0,0
83,2021,Баян-Өлгий,10.1,2379,2224.7,0.0045399379691643815,0,0,0
83,2022,Баян-Өлгий,15.1,2255.8,2379,0.006347204707860445,0,0,0
83,2023,Баян-Өлгий,110.6,2046.1,2255.8,0.04902916925259331,0,0,0
83,2024,Баян-Өлгий,78.8,2125.1,2046.1,0.03851229167684864,0,0,0
84,1991,Ховд,36.6,1636.6,NA,NA,NA,NA,NA
84,1992,Ховд,52.6,1688.6,1636.6,0.03213980202859587,0,0,0
84,1993,Ховд,28.4,1823,1688.6,0.01681866635082317,0,0,0
84,1994,Ховд,58.2,1905,1823,0.03192539769610532,0,0,0
84,1995,Ховд,23.3,2070.6,1905,0.012230971128608924,0,0,0
84,1996,Ховд,55,1954.9,2070.6,0.02656234907756206,0,0,0
84,1997,Ховд,110,1926.5,1954.9,0.05626886285743516,1,0,0
84,1998,Ховд,104,1795.9,1926.5,0.053983908642616145,1,0,0
84,1999,Ховд,30.8,1867.9,1795.9,0.01715017539952113,0,0,0
84,2000,Ховд,56.4,1836.3,1867.9,0.030194335885218693,0,0,0
84,2001,Ховд,177.8,1512.4,1836.3,0.09682513750476503,1,0,1
84,2002,Ховд,275.6,1323.9,1512.4,0.182226924094155,1,1,1
84,2003,Ховд,23.9,1541,1323.9,0.01805272301533348,0,0,0
84,2004,Ховд,7.4,1788.5,1541,0.004802076573653472,0,0,0
84,2005,Ховд,22.2,1963.7,1788.5,0.012412636287391669,0,0,0
84,2006,Ховд,7.6,2293.8,1963.7,0.003870244945765646,0,0,0
84,2007,Ховд,10.1,2564.4,2293.8,0.004403173772778795,0,0,0
84,2008,Ховд,87.2,2486.7,2564.4,0.03400405552955857,0,0,0
84,2009,Ховд,70.4,2268.4,2486.7,0.028310612458278043,0,0,0
84,2010,Ховд,444.4,1639.1,2268.4,0.19590901075648032,1,1,1
84,2011,Ховд,59.6,1771.3,1639.1,0.03636141785125984,0,0,0
84,2012,Ховд,23.9,2038.5,1771.3,0.013492914808332862,0,0,0
84,2013,Ховд,23.4,2241.3,2038.5,0.011479028697571744,0,0,0
84,2014,Ховд,27.3,2625.6,2241.3,0.012180430999866149,0,0,0
84,2015,Ховд,17.2,2905.4,2625.6,0.006550883607556368,0,0,0
84,2016,Ховд,57.1,3280.6,2905.4,0.019653059819646174,0,0,0
84,2017,Ховд,30.3,3446.6,3280.6,0.00923611534475401,0,0,0
84,2018,Ховд,175.3,3146.4,3446.6,0.050861718795334535,1,0,0
84,2019,Ховд,131.9,3084.3,3146.4,0.0419209255021612,0,0,0
84,2020,Ховд,18.5,3292.6,3084.3,0.005998119508478422,0,0,0
84,2021,Ховд,35.5,3597,3292.6,0.01078175302192796,0,0,0
84,2022,Ховд,39.8,3472.9,3597,0.01106477620239088,0,0,0
84,2023,Ховд,294.4,3194.9,3472.9,0.08477065276857956,1,0,0
84,2024,Ховд,79.6,3491.1,3194.9,0.02491470781558108,0,0,0
85,1991,Увс,55.9,1585.3,NA,NA,NA,NA,NA
85,1992,Увс,91.8,1596.6,1585.3,0.057907020753169745,1,0,0
85,1993,Увс,60.1,1628.5,1596.6,0.03764249029187023,0,0,0
85,1994,Увс,55,1707.9,1628.5,0.03377341111452257,0,0,0
85,1995,Увс,50.3,1754.2,1707.9,0.029451373031207914,0,0,0
85,1996,Увс,43,1764.9,1754.2,0.024512598335423554,0,0,0
85,1997,Увс,40.8,1856.3,1764.9,0.023117457079721227,0,0,0
85,1998,Увс,41.9,1940.1,1856.3,0.02257178257824705,0,0,0
85,1999,Увс,42,1889.8,1940.1,0.021648368640791713,0,0,0
85,2000,Увс,286.9,1579.3,1889.8,0.15181500687903482,1,1,1
85,2001,Увс,115.4,1575.6,1579.3,0.07307034762236435,1,0,0
85,2002,Увс,219.7,1470.4,1575.6,0.13943894389438943,1,1,1
85,2003,Увс,30.3,1664.4,1470.4,0.02060663764961915,0,0,0
85,2004,Увс,10.6,1948.3,1664.4,0.006368661379476087,0,0,0
85,2005,Увс,110.9,2021.3,1948.3,0.05692141867268902,1,0,0
85,2006,Увс,32.4,2400.9,2021.3,0.01602928808192747,0,0,0
85,2007,Увс,47.7,2653.5,2400.9,0.019867549668874173,0,0,0
85,2008,Увс,223.7,2499.3,2653.5,0.08430374976446203,1,0,0
85,2009,Увс,286,2319.1,2499.3,0.114432040971472,1,1,1
85,2010,Увс,666.2,1619.3,2319.1,0.2872666120477772,1,1,1
85,2011,Увс,40.7,1831.8,1619.3,0.02513431729759773,0,0,0
85,2012,Увс,49,2030.7,1831.8,0.026749645157768315,0,0,0
85,2013,Увс,35.7,2225.1,2030.7,0.017580144777662877,0,0,0
85,2014,Увс,14,2561.3,2225.1,0.006291852051593187,0,0,0
85,2015,Увс,18,2729.1,2561.3,0.007027681255612384,0,0,0
85,2016,Увс,198.1,2784.1,2729.1,0.07258803268476788,1,0,0
85,2017,Увс,30.6,3129.9,2784.1,0.010990984519234224,0,0,0
85,2018,Увс,127.8,3175.3,3129.9,0.040831975462474836,0,0,0
85,2019,Увс,145,3279.6,3175.3,0.04566497653764998,0,0,0
85,2020,Увс,29.8,3409.3,3279.6,0.009086473960239054,0,0,0
85,2021,Увс,13.8,3726.4,3409.3,0.004047751737893409,0,0,0
85,2022,Увс,64.6,3513.8,3726.4,0.017335766423357664,0,0,0
85,2023,Увс,413.8,2994.5,3513.8,0.11776424383857931,1,1,1
85,2024,Увс,261.7,2935.5,2994.5,0.08739355485055936,1,0,0
