b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
252,25.46875,0.08236696944916828,0.12994101312165882,0.04757404367249053,804,714,90,FALSE,FALSE,
253,25.387596899224807,0.12766441717195576,0.14625222276387667,0.018587805591920914,1096,919,177,FALSE,FALSE,
254,25.519287833827892,0.1070769793163092,0.17946039497643418,0.07238341566012498,973,826,147,FALSE,FALSE,
255,17.890520694259013,0.08539313154671471,0.11060563233762309,0.02521250079090838,1067,133,934,FALSE,FALSE,
256,23.34293948126801,0.14059442836470087,0.16818548699378838,0.027591058629087506,964,694,270,FALSE,FALSE,
257,25.519287833827892,0.10401924110799982,0.14661573258962493,0.042596491481625115,1145,926,219,FALSE,FALSE,
258,17.992047713717692,0.12366472336757184,0.13706904071125406,0.01340431734368222,1086,218,868,FALSE,FALSE,
259,17.41357234314981,0.03338872377954622,0.10060048999561579,0.06721176621606956,797,81,716,FALSE,FALSE,
260,25.387596899224807,0.10703604915706245,0.11627004735404312,0.009233998196980661,1079,871,208,FALSE,FALSE,
261,25.235849056603772,0.09484280720949168,0.12352327103111621,0.028680463821624536,982,807,175,FALSE,FALSE,
262,25.42759407069555,0.09865270545374738,0.14162733767006638,0.042974632216319,980,815,165,FALSE,FALSE,
263,25.46875,0.1082338098220474,0.14207256361381,0.033838753791762585,1133,889,244,FALSE,FALSE,
264,25.119617224880383,0.10233220476530297,0.1366773880209598,0.03434518325565683,1179,927,252,FALSE,FALSE,
265,25.387596899224807,0.08700095303810791,0.12520456458383109,0.03820361154572317,1169,985,184,FALSE,FALSE,
266,25.46875,0.11413582044158793,0.15306609123733028,0.03893027079574235,1038,841,197,FALSE,FALSE,
267,25.322997416020673,0.09454564132084006,0.11304711961205431,0.01850147829121425,976,797,179,FALSE,FALSE,
268,25.18676627534685,0.11317450488503442,0.1286054148752669,0.015430909990232472,1278,953,325,FALSE,FALSE,
269,25.46875,0.0998478616386129,0.14317001766609533,0.043322156027482434,1027,870,157,FALSE,FALSE,
270,27.225130890052355,0.12472016522429491,0.06579545771734205,-0.05892470750695286,886,799,87,FALSE,FALSE,
271,25.519287833827892,0.09707324565297515,0.1420390949210797,0.04496584926810454,1193,969,224,FALSE,FALSE,
272,25.235849056603772,0.08610491851794633,0.1192598182591798,0.03315489974123348,1488,1179,309,FALSE,FALSE,
273,25.235849056603772,0.10776107802596613,0.119438391789666,0.011677313763699876,1131,912,219,FALSE,FALSE,
274,17.992047713717692,0.08500700111061522,0.13514832106151708,0.05014131995090186,1069,177,892,FALSE,FALSE,
275,25.387596899224807,0.12039131482016364,0.14444461738521905,0.024053302565055404,854,708,146,FALSE,FALSE,
276,24.205378973105134,0.12175648396202823,0.13436974404263016,0.012613260080601929,1209,866,343,FALSE,FALSE,
277,25.679347826086957,0.11290156836275586,0.16899516195354622,0.05609359359079036,864,735,129,FALSE,FALSE,
278,24.177396280400572,0.06336362214451305,0.1165823503458986,0.053218728201385554,828,640,188,FALSE,FALSE,
279,25.235849056603772,0.12073469198172491,0.14610890502233737,0.02537421304061245,1211,956,255,FALSE,FALSE,
280,25.322997416020673,0.08781523785568314,0.09472866116051655,0.00691342330483341,899,725,174,FALSE,FALSE,
281,25.42759407069555,0.09801070578598488,0.13547584623175465,0.037465140445769776,1049,838,211,FALSE,FALSE,
282,17.41357234314981,0.06361511402147436,0.1000794987760845,0.03646438475461014,1206,124,1082,FALSE,FALSE,
283,25.46875,0.09513236347419145,0.1459442668620055,0.050811903387814064,828,677,151,FALSE,FALSE,
284,25.736235595390525,0.084930359812871,0.1294353831589891,0.04450502334611808,1103,959,144,FALSE,FALSE,
285,16.966966966966968,0.1719127507575472,0.14173848730648997,-0.030174263451057226,783,84,699,FALSE,FALSE,
286,25.679347826086957,0.0830799683524734,0.12757211425007714,0.04449214589760374,964,816,148,FALSE,FALSE,
287,17.41357234314981,0.05712171264093716,0.10495543693193857,0.047833724291001405,983,119,864,FALSE,FALSE,
288,25.387596899224807,0.10332315898974673,0.12063286542861336,0.01730970643886663,1291,1032,259,FALSE,FALSE,
289,25.679347826086957,0.09860903415935154,0.14034031701468244,0.0417312828553309,955,794,161,FALSE,FALSE,
290,25.119617224880383,0.12303930986054663,0.14895049458462312,0.025911184724076483,1091,837,254,FALSE,FALSE,
291,25.42759407069555,0.08120020312537551,0.13401626457484506,0.05281606144946954,1139,984,155,FALSE,FALSE,
292,19.707207207207208,0.07543994911199084,0.09841305436168643,0.02297310524969559,1250,477,773,FALSE,FALSE,
293,25.387596899224807,0.10619149479211214,0.11671590014831562,0.010524405356203484,863,713,150,FALSE,FALSE,
294,25.806451612903224,0.11411643811947939,0.1843861228010181,0.07026968468153871,922,839,83,FALSE,FALSE,
295,25.42759407069555,0.09327138734945026,0.12320923943755395,0.029937852088103692,1458,1130,328,FALSE,FALSE,
296,19.50959488272921,0.053791606716269647,0.06600841273452233,0.012216806018252688,791,282,509,FALSE,FALSE,
297,26.600441501103752,0.15841073863669936,0.10256197038058194,-0.05584876825611741,911,820,91,FALSE,FALSE,
298,25.387596899224807,0.11086143698504004,0.1276512764002364,0.016789839415196364,1044,859,185,FALSE,FALSE,
299,26.104417670682732,0.11758091469240287,0.09629654467868534,-0.021284370013717524,701,640,61,FALSE,FALSE,
300,21.48070907194995,0.10895399207554077,0.12573644801797687,0.016782455942436103,1441,724,717,FALSE,FALSE,
301,25.519287833827892,0.08270438589593727,0.09824242925379187,0.015538043357854595,1190,980,210,FALSE,FALSE,
302,24.46808510638298,0.0708819629851334,0.07597943023671834,0.005097467251584942,797,584,213,FALSE,FALSE,
303,25.806451612903224,0.12094825164358684,0.18088220982582448,0.05993395818223764,929,839,90,FALSE,FALSE,
304,25.519287833827892,0.09866882799918275,0.14000558578262154,0.04133675778343879,760,620,140,FALSE,FALSE,
305,25.519287833827892,0.08868639850307346,0.14066285965402853,0.05197646115095507,1025,849,176,FALSE,FALSE,
306,25.387596899224807,0.10851095400579809,0.1411143543098859,0.0326034003040878,1027,859,168,FALSE,FALSE,
307,25.072886297376094,0.09537279959678592,0.12936177040040514,0.03398897080361922,1263,1023,240,FALSE,FALSE,
308,25.235849056603772,0.09298924177791329,0.1225292335251209,0.029539991747207617,1284,982,302,FALSE,FALSE,
309,25.119617224880383,0.11907158813828964,0.14508968801210037,0.026018099873810735,869,663,206,FALSE,FALSE,
310,25.806451612903224,0.08726451746030806,0.1305020528307851,0.04323753537047703,1106,968,138,FALSE,FALSE,
311,25.806451612903224,0.11187743052717472,0.13688328183047851,0.025005851303303794,1024,885,139,FALSE,FALSE,
312,25.418410041841003,0.09520452153139516,0.14042370725814865,0.045219185726753486,989,835,154,FALSE,FALSE,
313,25.119617224880383,0.10483884701495616,0.13869431214737632,0.03385546513242016,1117,912,205,FALSE,FALSE,
314,25.806451612903224,0.0910751381620443,0.1256832602809274,0.03460812211888312,766,668,98,FALSE,FALSE,
315,21.57190635451505,0.10102538952109097,0.15363214568597078,0.05260675616487981,987,539,448,FALSE,FALSE,
316,25.679347826086957,0.07073747364704314,0.125237849049843,0.05450037540279987,905,773,132,FALSE,FALSE,
317,21.57190635451505,0.07769476325381171,0.12577026614244288,0.048075502888631175,1329,738,591,FALSE,FALSE,
318,25.654450261780106,0.09700099701691986,0.13322038414720888,0.03621938713028902,949,831,118,FALSE,FALSE,
319,19.36842105263158,0.04897396122289286,0.11678481408581132,0.06781085286291846,1195,338,857,FALSE,FALSE,
320,17.41357234314981,0.0425746301063333,0.06731427991571595,0.024739649809382654,1002,106,896,FALSE,FALSE,
321,25.235849056603772,0.10759207703208759,0.11503069459559817,0.00743861756351058,1036,823,213,FALSE,FALSE,
322,25.519287833827892,0.09557952905631006,0.14163171281110046,0.04605218375479039,1346,1071,275,FALSE,FALSE,
323,25.806451612903224,0.10480813521129996,0.13752825618991166,0.0327201209786117,876,744,132,FALSE,FALSE,
324,25.18676627534685,0.08120450115915795,0.1106191447544728,0.029414643595314857,923,715,208,FALSE,FALSE,
325,25.666666666666668,0.09859481822280929,0.1320711256671881,0.03347630744437881,819,695,124,FALSE,FALSE,
326,25.519287833827892,0.08255159147469371,0.14381608425553444,0.06126449278084073,1276,1060,216,FALSE,FALSE,
327,21.48070907194995,0.10378424917191484,0.12107176210764174,0.017287512935726904,1217,663,554,FALSE,FALSE,
328,17.41357234314981,0.05278434888679262,0.06438721060981864,0.01160286172302602,1020,164,856,FALSE,FALSE,
329,25.806451612903224,0.11121353418090697,0.12219934503535995,0.01098581085445298,868,761,107,FALSE,FALSE,
330,25.46875,0.08870137657856905,0.14465586160720112,0.05595448502863207,1069,931,138,FALSE,FALSE,
331,20.76271186440678,0.12816779785892346,0.11155278521481163,-0.016615012644111832,1387,676,711,FALSE,FALSE,
332,25.519287833827892,0.10035157757216527,0.16787914490191352,0.06752756732974825,943,735,208,FALSE,FALSE,
333,25.418410041841003,0.14357767013449493,0.1988081766898101,0.05523050655531517,815,711,104,FALSE,FALSE,
334,19.707207207207208,0.08553902851556233,0.10261581380567825,0.017076785290115915,875,417,458,FALSE,FALSE,
335,25.18676627534685,0.08822766105715482,0.11682478739419089,0.028597126337036066,1105,875,230,FALSE,FALSE,
336,25.46875,0.10524163249619109,0.13034310020579964,0.025101467709608555,818,687,131,FALSE,FALSE,
337,25.46875,0.10130342092964985,0.1633086740444069,0.06200525311475706,834,702,132,FALSE,FALSE,
338,19.911552151871426,0.10631929964264152,0.12783811100866913,0.02151881136602761,1151,408,743,FALSE,FALSE,
339,27.07182320441989,0.10567838831745746,0.08592315212927314,-0.019755236188184325,790,691,99,FALSE,FALSE,
340,17.41357234314981,0.1121437718758268,0.09004112949140936,-0.022102642384417448,909,133,776,FALSE,FALSE,
341,25.42759407069555,0.11158455250801602,0.1713152573466012,0.05973070483858517,1038,873,165,FALSE,FALSE,
342,25.666666666666668,0.08210119855494824,0.1078263223449572,0.025725123790008964,1110,956,154,FALSE,FALSE,
343,25.46875,0.11050677534152556,0.1440632772419201,0.03355650190039455,932,734,198,FALSE,FALSE,
344,17.992047713717692,0.12231391187203951,0.15747403917542502,0.03516012730338551,863,189,674,FALSE,FALSE,
345,25.806451612903224,0.10224939837629572,0.16280078269965362,0.060551384323357896,874,744,130,FALSE,FALSE,
346,25.46875,0.07282248671324526,0.12937351204642297,0.05655102533317771,982,878,104,FALSE,FALSE,
347,25.235849056603772,0.10362678906671034,0.11371947146931483,0.010092682402604483,1275,997,278,FALSE,FALSE,
348,25.679347826086957,0.05957961226367513,0.11633688469941524,0.05675727243574011,1057,919,138,FALSE,FALSE,
349,25.679347826086957,0.07182667265548429,0.09756659175664201,0.02573991910115772,1130,905,225,FALSE,FALSE,
350,25.806451612903224,0.14999363521602135,0.18467266195703846,0.03467902674101711,721,640,81,FALSE,FALSE,
351,25.519287833827892,0.0812222394043477,0.14479288878927715,0.06357064938492946,675,595,80,FALSE,FALSE,
352,25.519287833827892,0.09583404852192297,0.16663846534048599,0.07080441681856302,1024,831,193,FALSE,FALSE,
353,25.06393861892583,0.11356709758119132,0.1842946576155784,0.07072756003438707,847,613,234,FALSE,FALSE,
354,25.46875,0.09400921415918723,0.1489891057059807,0.054979891546793475,1094,965,129,FALSE,FALSE,
355,25.18676627534685,0.08933745896629473,0.11922843105872949,0.029890972092434756,930,708,222,FALSE,FALSE,
356,19.707207207207208,0.07114602249237607,0.11241097950909264,0.041264957016716564,1201,625,576,FALSE,FALSE,
357,25.519287833827892,0.10447085404199548,0.14516288674179095,0.040692032699795475,966,790,176,FALSE,FALSE,
358,25.46875,0.10870354550883402,0.1487318690170312,0.04002832350819718,1218,972,246,FALSE,FALSE,
359,16.359447004608295,0.03834471112414581,0.07643072069692479,0.03808600957277898,1000,101,899,FALSE,FALSE,
360,17.992047713717692,0.09249065623788666,0.10153107156648972,0.009040415328603058,1040,210,830,FALSE,FALSE,
361,25.235849056603772,0.11192473956373639,0.13726867734387857,0.025343937780142184,1106,895,211,FALSE,FALSE,
362,18.05416248746239,0.148365848135298,0.1412486364561611,-0.007117211679136898,1072,246,826,FALSE,FALSE,
363,25.119617224880383,0.1143790576401052,0.1317938648116132,0.017414807171508007,949,805,144,FALSE,FALSE,
364,25.418410041841003,0.09469183492349996,0.1325652713163583,0.03787343639285835,954,806,148,FALSE,FALSE,
365,25.235849056603772,0.11058713478310529,0.14955503052701014,0.03896789574390484,1096,869,227,FALSE,FALSE,
366,26.057906458797326,0.1197364967492604,0.128311337203457,0.008574840454196597,1081,933,148,FALSE,FALSE,
367,17.41357234314981,0.06906673091588873,0.09318797900734763,0.024121248091458894,949,151,798,FALSE,FALSE,
368,25.679347826086957,0.08581028972504649,0.11913642799297919,0.033326138267932695,938,774,164,FALSE,FALSE,
369,25.072886297376094,0.09509954161594297,0.15792163039224313,0.06282208877630016,972,820,152,FALSE,FALSE,
370,26.759920936597233,0.11508346052459918,0.07622958705009837,-0.03885387347450081,1108,997,111,FALSE,FALSE,
371,25.42759407069555,0.08794914486462276,0.13025698662812182,0.04230784176349907,1110,895,215,FALSE,FALSE,
372,25.387596899224807,0.12393081509601307,0.14053222447902583,0.016601409383012758,1127,964,163,FALSE,FALSE,
373,25.666666666666668,0.0867264101605747,0.1390657277077535,0.0523393175471788,815,674,141,FALSE,FALSE,
374,25.519287833827892,0.0993149139287815,0.13234543837980003,0.033030524451018534,982,850,132,FALSE,FALSE,
375,25.46875,0.09123814442644697,0.1340237404568591,0.04278559603041214,906,786,120,FALSE,FALSE,
376,25.62091503267974,0.09433548868509023,0.17519080533267856,0.08085531664758833,828,746,82,FALSE,FALSE,
377,25.46875,0.1441939119891842,0.1962408851035901,0.052046973114405926,1008,820,188,FALSE,FALSE,
378,25.46875,0.08695550448551334,0.1277817070052774,0.04082620251976407,896,738,158,FALSE,FALSE,
379,18.681318681318682,0.08535679504369648,0.11330168489621613,0.027944889852519653,1303,204,1099,FALSE,FALSE,
380,25.46875,0.08222420471001603,0.13577016742360307,0.05354596271358704,975,780,195,FALSE,FALSE,
381,17.41357234314981,0.040597259096159,0.08452134449323283,0.04392408539707383,1126,145,981,FALSE,FALSE,
382,25.519287833827892,0.09984338954753717,0.1207570272526456,0.02091363770510843,1029,834,195,FALSE,FALSE,
383,25.46875,0.10398128152140812,0.17652550962955932,0.0725442281081512,1029,826,203,FALSE,FALSE,
384,25.418410041841003,0.1115088188936227,0.14218212471205902,0.030673305818436317,911,764,147,FALSE,FALSE,
385,16.433566433566433,0.10514844531439471,0.14412139258368017,0.03897294726928546,816,89,727,FALSE,FALSE,
386,25.387596899224807,0.10099617041342827,0.11037580616134776,0.009379635747919488,1211,962,249,FALSE,FALSE,
387,24.46808510638298,0.09947381088884241,0.1677339272300028,0.06826011634116039,835,692,143,FALSE,FALSE,
388,25.387596899224807,0.10029769389537971,0.12262114017292591,0.022323446277546205,1026,821,205,FALSE,FALSE,
389,25.418410041841003,0.11879866966710848,0.1599700008763621,0.04117133120925362,1093,895,198,FALSE,FALSE,
390,25.666666666666668,0.051678087076344636,0.1309289055473203,0.07925081847097568,821,677,144,FALSE,FALSE,
391,24.46808510638298,0.10312001009283668,0.15405364942144842,0.05093363932861174,1019,821,198,FALSE,FALSE,
392,17.41357234314981,0.07218308175703617,0.10945498412469748,0.037271902367661314,861,123,738,FALSE,FALSE,
393,25.519287833827892,0.07847390437149807,0.14584405611514167,0.06737015174364361,999,849,150,FALSE,FALSE,
394,25.18676627534685,0.1156948285009833,0.13900228426343653,0.02330745576245323,1300,1014,286,FALSE,FALSE,
395,25.387596899224807,0.09282238506159615,0.11376577633103274,0.02094339126943659,1126,893,233,FALSE,FALSE,
396,17.82857142857143,0.046148838822887624,0.1158884921769105,0.06973965335402288,786,146,640,FALSE,FALSE,
397,25.519287833827892,0.09897207134875691,0.15089534595438464,0.051923274605627734,1085,878,207,FALSE,FALSE,
398,25.46875,0.12424531774754635,0.19225056503114063,0.06800524728359428,821,683,138,FALSE,FALSE,
399,25.42759407069555,0.0904281438803403,0.14327871974633014,0.05285057586598983,1236,1005,231,FALSE,FALSE,
