b,gamma_boot,beta_low_boot,beta_high_boot,beta_diff_boot,N_boot,N_low_boot,N_high_boot,warning_flag,failed_flag,warning_note
55,18.127322122715462,0.10157686654399833,0.12094234184317995,0.019365475299181617,3790,380,3410,FALSE,FALSE,
56,19.729926191008722,0.08555003659916711,0.10793927407347957,0.022389237474312457,2952,1016,1936,FALSE,FALSE,
57,19.576272791230142,0.07831216442312762,0.12178337882357605,0.04347121440044843,5289,1113,4176,FALSE,FALSE,
58,19.729926191008722,0.09881978994789134,0.11471498642511856,0.015895196477227216,3897,1165,2732,FALSE,FALSE,
59,21.80021353021543,0.07853327875795957,0.10416223229258662,0.025628953534627047,2294,1512,782,FALSE,FALSE,
60,25.993743680485338,0.08544056997531954,0.17398623929995258,0.08854566932463304,2751,2443,308,FALSE,FALSE,
61,19.70783564261825,0.11123019936024284,0.12438966234383585,0.01315946298359301,3093,1002,2091,FALSE,FALSE,
62,25.993743680485338,0.10282804659839417,0.13932643183656945,0.03649838523817528,3039,2547,492,FALSE,FALSE,
63,19.729926191008722,0.09088678372141076,0.10581868012545137,0.014931896404040607,3848,1093,2755,FALSE,FALSE,
64,19.729926191008722,0.07953054947270678,0.11226673592555314,0.03273618645284636,3772,843,2929,FALSE,FALSE,
65,19.576272791230142,0.1004588091144951,0.11859672479781572,0.018137915683320613,3192,820,2372,FALSE,FALSE,
66,19.729926191008722,0.07288612065772809,0.10643174204653044,0.03354562138880235,3017,904,2113,FALSE,FALSE,
67,25.50634423444468,0.05901311681673451,0.12032652178196265,0.06131340496522814,2956,2539,417,FALSE,FALSE,
68,25.67324397237249,0.07342780234923492,0.1402737357591366,0.06684593340990168,2613,2352,261,FALSE,FALSE,
69,19.729926191008722,0.10376674673131134,0.11770218437356607,0.01393543764225473,3768,834,2934,FALSE,FALSE,
70,19.729926191008722,0.08989326311821988,0.1116008591848065,0.02170759606658662,3863,1121,2742,FALSE,FALSE,
71,19.729926191008722,0.08512621457577327,0.11629132548067787,0.031165110904904605,3832,656,3176,FALSE,FALSE,
72,21.80021353021543,0.0858308953512348,0.12923777422269977,0.04340687887146498,2639,1707,932,FALSE,FALSE,
73,20.88054748834685,0.0595740556967306,0.07908658541364559,0.019512529716914993,2569,1089,1480,FALSE,FALSE,
74,19.809893918706017,0.0828610035493906,0.10968995517017271,0.02682895162078211,4637,1533,3104,FALSE,FALSE,
75,25.50634423444468,0.07254593776102758,0.13617155069312542,0.06362561293209784,2654,2200,454,FALSE,FALSE,
76,26.123756313543048,0.11221390677564666,0.17420381943803265,0.06198991266238599,2333,2079,254,FALSE,FALSE,
77,25.341764036681102,0.10043259429402067,0.14205841195390834,0.04162581765988767,2372,1954,418,FALSE,FALSE,
78,19.729926191008722,0.077974701906834,0.11536955823326879,0.037394856326434786,3498,810,2688,FALSE,FALSE,
79,19.681092974654995,0.07948401409707287,0.12097741658637068,0.04149340248929781,5051,952,4099,FALSE,FALSE,
80,25.341764036681102,0.12505301245554584,0.13385865762453153,0.008805645168985687,2955,2393,562,FALSE,FALSE,
81,19.729926191008722,0.07207464223133964,0.1018965708240614,0.029821928592721758,2439,956,1483,FALSE,FALSE,
82,19.70783564261825,0.08558272846491433,0.1071615832163867,0.02157885475147238,3882,1266,2616,FALSE,FALSE,
83,19.681092974654995,0.08395558255460392,0.11128286084218686,0.02732727828758294,3256,717,2539,FALSE,FALSE,
84,16.894594370365798,0.10126543631549735,0.11614023303651294,0.01487479672101559,3029,359,2670,FALSE,FALSE,
85,19.681092974654995,0.05501038311980272,0.11511593381086413,0.06010555069106141,2459,862,1597,FALSE,FALSE,
86,21.18313880736241,0.07203538026738675,0.07683049367559175,0.004795113408205001,2951,1705,1246,FALSE,FALSE,
87,19.729926191008722,0.08966015833368966,0.10759593988046653,0.01793578154677687,3370,1064,2306,FALSE,FALSE,
88,25.50634423444468,0.07267412366330088,0.13200499924458306,0.05933087558128218,2481,2166,315,FALSE,FALSE,
89,25.090253668364177,0.07871674476433524,0.09714703085892509,0.018430286094589854,2394,2042,352,FALSE,FALSE,
90,25.16139184278768,0.11003156409162526,0.14914526554162638,0.03911370145000112,3040,2444,596,FALSE,FALSE,
91,19.576272791230142,0.08449310690909664,0.12094886511749169,0.03645575820839504,3253,993,2260,FALSE,FALSE,
92,25.50634423444468,0.07506440090479582,0.12609696623979424,0.05103256533499842,2732,2451,281,FALSE,FALSE,
93,25.090253668364177,0.06100467152774827,0.08474889886513653,0.023744227337388263,2485,2056,429,FALSE,FALSE,
94,19.729926191008722,0.0753751592269979,0.09978594017096892,0.02441078094397102,2882,962,1920,FALSE,FALSE,
95,19.340289669343882,0.07559100332093636,0.088413403076941,0.012822399756004632,2559,1001,1558,FALSE,FALSE,
96,19.576272791230142,0.07917161382882634,0.1094049635836879,0.030233349754861555,4026,1174,2852,FALSE,FALSE,
97,19.729926191008722,0.08511799596493858,0.1181388113262159,0.03302081536127732,3459,860,2599,FALSE,FALSE,
98,19.729926191008722,0.08769853415598682,0.11605270809171259,0.02835417393572577,3869,864,3005,FALSE,FALSE,
99,25.341764036681102,0.10265364957102152,0.14685496125040265,0.04420131167938113,2378,1950,428,FALSE,FALSE,
100,19.576272791230142,0.07370882921323749,0.11089746655931071,0.03718863734607322,4256,1123,3133,FALSE,FALSE,
101,26.123756313543048,0.11793814375273992,0.16574183579114743,0.04780369203840751,2485,2245,240,FALSE,FALSE,
102,19.729926191008722,0.0891129206201553,0.11850841706515376,0.029395496444998462,3040,793,2247,FALSE,FALSE,
103,19.576272791230142,0.05621824811089174,0.10016654333864934,0.0439482952277576,5163,1655,3508,FALSE,FALSE,
104,17.93727422003284,0.08755720840470116,0.12371680323887514,0.03615959483417398,2894,346,2548,FALSE,FALSE,
105,18.259557344064383,0.0881192800360325,0.11582246090839059,0.027703180872358082,3503,352,3151,FALSE,FALSE,
106,19.729926191008722,0.10251562844997239,0.123923969629808,0.021408341179835616,3759,800,2959,FALSE,FALSE,
107,19.576272791230142,0.07175974812567404,0.11265443285385901,0.04089468472818497,4655,1248,3407,FALSE,FALSE,
108,19.729926191008722,0.10399889928432976,0.11355546605731145,0.009556566772981695,3364,1031,2333,FALSE,FALSE,
109,25.836032236197937,0.11771128589298979,0.1556011835225575,0.03788989762956771,2294,1892,402,FALSE,FALSE,
110,19.576272791230142,0.09671398361323641,0.11394454916969454,0.017230565556458133,4611,1056,3555,FALSE,FALSE,
111,19.576272791230142,0.07364940920150766,0.1191911955149346,0.04554178631342694,4742,1045,3697,FALSE,FALSE,
112,25.341764036681102,0.07312291376157086,0.12612493337195105,0.05300201961038019,2284,1879,405,FALSE,FALSE,
113,19.729926191008722,0.09499785043636613,0.10748789078115881,0.012490040344792674,3047,1141,1906,FALSE,FALSE,
114,25.836032236197937,0.10684304321414229,0.18449436318840523,0.07765131997426294,2300,2063,237,FALSE,FALSE,
115,19.729926191008722,0.08710490364111317,0.11938255950888264,0.03227765586776947,4412,831,3581,FALSE,FALSE,
116,19.729926191008722,0.08127768438959064,0.10235299483823243,0.02107531044864179,2869,1137,1732,FALSE,FALSE,
117,18.53477167993297,0.09699911661135335,0.12384177210936141,0.02684265549800806,3174,639,2535,FALSE,FALSE,
118,19.688758420834745,0.06785674623848806,0.10210083334157585,0.034244087103087795,3152,1265,1887,FALSE,FALSE,
119,19.576272791230142,0.07529392715126722,0.11464113696733962,0.0393472098160724,4737,1077,3660,FALSE,FALSE,
120,18.53477167993297,0.10702418166954741,0.12390756517685883,0.016883383507311417,3185,679,2506,FALSE,FALSE,
121,19.729926191008722,0.09156828426137723,0.10214528591418567,0.010577001652808449,3036,1065,1971,FALSE,FALSE,
122,18.52287788355755,0.09351632379864169,0.11999567591655284,0.02647935211791115,4080,589,3491,FALSE,FALSE,
123,25.16139184278768,0.07556478897571209,0.09428462932658789,0.018719840350875802,2029,1762,267,FALSE,FALSE,
124,19.729926191008722,0.06885103106290463,0.09973791562950647,0.030886884566601838,3198,986,2212,FALSE,FALSE,
125,25.330265385840498,0.07335940834507701,0.1112136208849048,0.03785421253982779,2227,1886,341,FALSE,FALSE,
126,19.53062264661216,0.12880674178757806,0.11113817526108828,-0.01766856652648978,1956,756,1200,FALSE,FALSE,
127,26.00942577147238,0.12657185744488422,0.15478125554638061,0.02820939810149639,2170,1958,212,FALSE,FALSE,
128,25.836032236197937,0.11047666994801165,0.1413332436602978,0.03085657371228616,3281,2809,472,FALSE,FALSE,
129,21.80021353021543,0.08896052122794551,0.10906646434740468,0.020105943119459166,2511,1252,1259,FALSE,FALSE,
130,25.341764036681102,0.11980166522352982,0.14078057455656484,0.02097890933303502,2305,1898,407,FALSE,FALSE,
131,25.341764036681102,0.10587169496344095,0.14622765866976475,0.0403559637063238,1999,1702,297,FALSE,FALSE,
132,19.729926191008722,0.08067641406751883,0.11013624552147132,0.029459831453952492,3603,1029,2574,FALSE,FALSE,
133,19.681092974654995,0.08117041513338916,0.0954124763759336,0.014242061242544443,3385,1374,2011,FALSE,FALSE,
134,25.836032236197937,0.12781191809187237,0.1455977482669143,0.017785830175041928,2938,2521,417,FALSE,FALSE,
135,25.836032236197937,0.10669651881169305,0.13776927032471162,0.031072751513018568,2838,2491,347,FALSE,FALSE,
136,20.143652473927702,0.07131923659892075,0.09628593096473977,0.02496669436581901,2630,1315,1315,FALSE,FALSE,
137,19.576272791230142,0.07788328328680598,0.09798819803314272,0.020104914746336744,3190,1011,2179,FALSE,FALSE,
138,17.88864468864469,0.08285937327395321,0.10798124053701758,0.025121867263064368,2045,418,1627,FALSE,FALSE,
139,17.783798133538447,0.06683655610766548,0.10855342586700649,0.04171686975934101,3623,381,3242,FALSE,FALSE,
140,25.993743680485338,0.11601486439804572,0.19605590333407355,0.08004103893602783,1836,1583,253,FALSE,FALSE,
141,19.576272791230142,0.08658204637987406,0.11570681889933528,0.029124772519461217,3124,1050,2074,FALSE,FALSE,
142,25.874658002735977,0.09142960741361224,0.16861676112067087,0.07718715370705863,2499,2189,310,FALSE,FALSE,
143,19.576272791230142,0.08325321650850503,0.10635462050655081,0.023101403998045777,3167,1207,1960,FALSE,FALSE,
144,19.729926191008722,0.08414354557492067,0.12212016828406581,0.03797662270914515,3814,955,2859,FALSE,FALSE,
145,19.688758420834745,0.08608022016149067,0.11326223393512083,0.027182013773630165,2982,970,2012,FALSE,FALSE,
146,19.729926191008722,0.07757426710153133,0.10744548696505707,0.02987121986352574,3413,1325,2088,FALSE,FALSE,
147,19.70783564261825,0.10518687591297651,0.1095318574993399,0.004344981586363386,3888,1089,2799,FALSE,FALSE,
148,19.729926191008722,0.08805740128500236,0.11625019279968586,0.0281927915146835,4952,1024,3928,FALSE,FALSE,
149,19.688758420834745,0.08154233522380935,0.11015296536097807,0.02861063013716872,3236,1033,2203,FALSE,FALSE,
150,25.341764036681102,0.09956907595647352,0.11411973133869333,0.014550655382219807,2097,1795,302,FALSE,FALSE,
151,19.688758420834745,0.07498083447931274,0.1094804913844033,0.03449965690509056,3873,1138,2735,FALSE,FALSE,
152,17.966763319088752,0.06113272835712899,0.07675537380689089,0.015622645449761899,2611,662,1949,FALSE,FALSE,
153,25.16139184278768,0.09328294917184785,0.12286144990725442,0.029578500735406577,2154,1683,471,FALSE,FALSE,
154,19.681092974654995,0.10004952470285315,0.11488254711203197,0.014833022409178817,3795,1031,2764,FALSE,FALSE,
155,25.993743680485338,0.1093135086689084,0.1523765511609324,0.043063042492024,2295,2060,235,FALSE,FALSE,
156,22.945585650503684,0.07482098376236186,0.08885098712908444,0.014030003366722582,2429,1581,848,FALSE,FALSE,
157,19.729926191008722,0.08325254997328133,0.10823193986059274,0.02497938988731141,3020,888,2132,FALSE,FALSE,
158,18.06804563736354,0.09166904149708657,0.12452498283869937,0.03285594134161279,3021,462,2559,FALSE,FALSE,
159,17.966763319088752,0.08083356579019721,0.10139912720157462,0.020565561411377414,2437,456,1981,FALSE,FALSE,
160,19.729926191008722,0.09883555739335464,0.12241244686536512,0.023576889472010476,3617,934,2683,FALSE,FALSE,
161,25.16139184278768,0.10727630712588176,0.12161295242899345,0.014336645303111684,2921,2372,549,FALSE,FALSE,
162,19.729926191008722,0.08189494398789728,0.1121804259112242,0.030285481923326918,2707,783,1924,FALSE,FALSE,
163,19.774011299435028,0.09679212288280906,0.10917980191011473,0.01238767902730567,3697,986,2711,FALSE,FALSE,
164,19.70783564261825,0.10708516696969214,0.11939142666871692,0.012306259699024782,3908,874,3034,FALSE,FALSE,
165,25.684682760094,0.08991236650873936,0.14853907353236812,0.05862670702362875,2771,2507,264,FALSE,FALSE,
166,18.53477167993297,0.09386227767691072,0.11958582660236643,0.02572354892545571,3147,732,2415,FALSE,FALSE,
167,19.681092974654995,0.07805150525054894,0.10745587034985096,0.029404365099302027,2912,923,1989,FALSE,FALSE,
168,19.774011299435028,0.1068010100779255,0.11901031079803787,0.012209300720112365,4326,792,3534,FALSE,FALSE,
169,25.087860539944188,0.062139199596749684,0.09863191475877732,0.036492715162027636,2206,1664,542,FALSE,FALSE,
170,25.874658002735977,0.09749932358570824,0.16497438570807688,0.06747506212236863,2485,2008,477,FALSE,FALSE,
171,20.583862976361644,0.13367001683417373,0.10264538158601388,-0.03102463524815985,4919,2300,2619,FALSE,FALSE,
172,19.729926191008722,0.07680694583182397,0.08953978717063288,0.012732841338808906,3182,1212,1970,FALSE,FALSE,
173,18.06804563736354,0.08537499945272764,0.09983965709235415,0.01446465763962651,2235,577,1658,FALSE,FALSE,
174,19.70783564261825,0.09797549720190092,0.1155926711070441,0.017617173905143182,3683,908,2775,FALSE,FALSE,
175,19.729926191008722,0.07601390527043103,0.09647003586394258,0.02045613059351155,3106,1100,2006,FALSE,FALSE,
176,19.557047327769425,0.07345132636879124,0.09402990319904478,0.020578576830253534,2740,1331,1409,FALSE,FALSE,
177,19.729926191008722,0.09181625166455028,0.11519666845265356,0.023380416788103278,3484,817,2667,FALSE,FALSE,
178,19.576272791230142,0.07981919275187446,0.0982748386774609,0.018455645925586434,4259,1164,3095,FALSE,FALSE,
179,25.341764036681102,0.10647068430706333,0.11753386453945108,0.011063180232387754,3513,2946,567,FALSE,FALSE,
180,25.50634423444468,0.09614827678359023,0.12391754050684788,0.02776926372325765,3165,2556,609,FALSE,FALSE,
181,23.381040929967888,0.12462921409854337,0.1263719061062978,0.00174269200775444,3841,2641,1200,FALSE,FALSE,
182,25.341764036681102,0.09350504793948133,0.14800861232534882,0.05450356438586748,2298,2029,269,FALSE,FALSE,
183,19.576272791230142,0.05296261759862872,0.08002535474020814,0.027062737141579418,3871,1783,2088,FALSE,FALSE,
184,19.576272791230142,0.07512519213357675,0.10116980206759017,0.02604460993401342,2973,1071,1902,FALSE,FALSE,
185,25.874658002735977,0.09743369613243982,0.14262719607761348,0.04519349994517366,3336,2779,557,FALSE,FALSE,
186,19.729926191008722,0.09826880305602928,0.11344749641003406,0.015178693354004777,3902,1043,2859,FALSE,FALSE,
187,19.809893918706017,0.07699060877118466,0.1102062378158045,0.033215629044619846,3375,1287,2088,FALSE,FALSE,
188,25.341764036681102,0.09021169304732835,0.11856948080165332,0.028357787754324973,3238,2624,614,FALSE,FALSE,
189,19.729926191008722,0.09566756200737297,0.10589969930462369,0.010232137297250712,2983,1105,1878,FALSE,FALSE,
190,25.121916788583455,0.06831525812252953,0.11531404441369958,0.04699878629117005,2610,2221,389,FALSE,FALSE,
191,25.330265385840498,0.11075833990438338,0.132787353489124,0.022029013584740603,2540,2042,498,FALSE,FALSE,
192,19.729926191008722,0.10199974856367877,0.11029825462297585,0.008298506059297078,3749,1014,2735,FALSE,FALSE,
193,19.576272791230142,0.08190087929954963,0.10321164723688049,0.02131076793733086,2944,1088,1856,FALSE,FALSE,
194,19.576272791230142,0.0887021566594024,0.10543264961075163,0.016730492951349235,3061,964,2097,FALSE,FALSE,
195,19.688758420834745,0.07620169776203853,0.10486610420054873,0.028664406438510204,2481,1128,1353,FALSE,FALSE,
196,19.729926191008722,0.06489945069143807,0.10081869281578187,0.0359192421243438,2967,1032,1935,FALSE,FALSE,
197,19.729926191008722,0.09938893642917314,0.11540039484653951,0.01601145841736637,3121,1056,2065,FALSE,FALSE,
198,19.729926191008722,0.0878826640239101,0.10989369316378661,0.022011029139876515,3768,789,2979,FALSE,FALSE,
199,19.576272791230142,0.0830039688955708,0.11461287482944373,0.03160890593387293,3540,784,2756,FALSE,FALSE,
200,18.53477167993297,0.07971244010963177,0.09336222616755954,0.01364978605792777,2677,941,1736,FALSE,FALSE,
201,25.16139184278768,0.09019412484304504,0.13449069594773444,0.0442965711046894,2483,2051,432,FALSE,FALSE,
202,19.70783564261825,0.09278448630793316,0.10235033900138306,0.009565852693449894,3025,934,2091,FALSE,FALSE,
203,19.729926191008722,0.09690554237919334,0.11808425928344655,0.021178716904253214,3187,942,2245,FALSE,FALSE,
204,18.53477167993297,0.10808155362522201,0.1259480806600079,0.01786652703478589,2327,679,1648,FALSE,FALSE,
205,19.576272791230142,0.08153899832413358,0.11307045556366212,0.031531457239528535,4806,1303,3503,FALSE,FALSE,
206,19.729926191008722,0.09122545560592735,0.10979006624591324,0.018564610639985893,3354,1392,1962,FALSE,FALSE,
207,25.16139184278768,0.07445783081790544,0.12314904832679939,0.04869121750889395,2381,1988,393,FALSE,FALSE,
208,19.729926191008722,0.08729740135484819,0.1164759974166332,0.02917859606178501,3688,992,2696,FALSE,FALSE,
209,25.684682760094,0.07711957249497264,0.13709676483122885,0.0599771923362562,2475,2190,285,FALSE,FALSE,
210,19.576272791230142,0.07142964985160846,0.10906096948148446,0.037631319629875995,3410,1232,2178,FALSE,FALSE,
211,25.50634423444468,0.08501585724467194,0.12790397520737132,0.04288811796269938,2299,1922,377,FALSE,FALSE,
212,17.923387030316213,0.07641261729135196,0.12080618944699403,0.044393572155642075,3135,387,2748,FALSE,FALSE,
213,19.576272791230142,0.07920747691015934,0.10629215021926107,0.027084673309101734,4052,1228,2824,FALSE,FALSE,
214,19.774011299435028,0.09505141227926714,0.11431829451642335,0.01926688223715621,4396,1024,3372,FALSE,FALSE,
215,24.924897627024734,0.060861440734126464,0.13060888117524186,0.06974744044111539,2758,2371,387,FALSE,FALSE,
216,19.576272791230142,0.08520360920936586,0.11333788947532451,0.028134280265958655,3733,1063,2670,FALSE,FALSE,
217,19.729926191008722,0.08661695977427013,0.10977842550420157,0.02316146572993144,3571,868,2703,FALSE,FALSE,
218,19.729926191008722,0.0839854932172919,0.11366686060055456,0.029681367383262658,2934,964,1970,FALSE,FALSE,
219,19.576272791230142,0.08913590657777895,0.11323748287649663,0.024101576298717675,3224,1099,2125,FALSE,FALSE,
220,19.70783564261825,0.09615639343967129,0.1050562117569976,0.008899818317326308,3166,1340,1826,FALSE,FALSE,
221,17.67859368046284,0.0711377076727504,0.0888247592990978,0.0176870516263474,2068,337,1731,FALSE,FALSE,
222,18.06804563736354,0.09143249681531027,0.12874018165798498,0.037307684842674715,2953,611,2342,FALSE,FALSE,
223,17.67859368046284,0.06765506744519734,0.1087895038337214,0.04113443638852406,2914,357,2557,FALSE,FALSE,
224,19.729926191008722,0.07997665991848084,0.1185852266100452,0.03860856669156436,2958,974,1984,FALSE,FALSE,
225,25.836032236197937,0.09438956925700209,0.14664936523981636,0.05225979598281427,2398,2159,239,FALSE,FALSE,
226,19.729926191008722,0.07505818079909085,0.10439120909353783,0.029333028294446978,3279,1172,2107,FALSE,FALSE,
227,19.729926191008722,0.10497378568607812,0.11496495483570777,0.00999116914962965,4291,924,3367,FALSE,FALSE,
228,24.683235867446392,0.07254788091526396,0.07054692702090468,-0.002000953894359281,2695,2372,323,FALSE,FALSE,
229,20.73475901691669,0.059463962890919306,0.06807845951320657,0.008614496622287263,2744,1322,1422,FALSE,FALSE,
230,19.729926191008722,0.10444697479984945,0.1183718261702249,0.013924851370375455,4138,819,3319,FALSE,FALSE,
231,19.688758420834745,0.07170298081252069,0.10892430299503505,0.037221322182514366,3693,1105,2588,FALSE,FALSE,
232,25.179098187947744,0.10523760011121022,0.1618959731314267,0.05665837302021648,2095,1751,344,FALSE,FALSE,
233,19.774011299435028,0.10676723082569135,0.11315855445885765,0.0063913236331663015,4206,913,3293,FALSE,FALSE,
234,18.06804563736354,0.08147725872133701,0.10226436884799511,0.020787110126658098,3131,626,2505,FALSE,FALSE,
235,25.341764036681102,0.11134202323053054,0.1409283644699715,0.02958634123944097,2849,2311,538,FALSE,FALSE,
236,19.729926191008722,0.10167036352520806,0.1261484221530407,0.024478058627832644,2957,868,2089,FALSE,FALSE,
237,25.836032236197937,0.11542868392418448,0.14806882601458204,0.03264014209039756,3190,2751,439,FALSE,FALSE,
238,25.50634423444468,0.09736764970618203,0.12127494427911037,0.02390729457292834,2407,2064,343,FALSE,FALSE,
239,25.16139184278768,0.09147367935546882,0.1389890413068428,0.047515361951373986,2253,1849,404,FALSE,FALSE,
240,25.868213911692173,0.10696303580929839,0.14292223808775734,0.035959202278458946,2634,2248,386,FALSE,FALSE,
241,25.330265385840498,0.10205387136165471,0.14044877872349934,0.03839490736184463,2473,2000,473,FALSE,FALSE,
242,19.681092974654995,0.08260527601306633,0.1155066167720452,0.03290134075897887,3118,852,2266,FALSE,FALSE,
243,17.966763319088752,0.06294515100365941,0.08528255635039747,0.02233740534673806,2327,566,1761,FALSE,FALSE,
244,19.01048951048951,0.07181823092257261,0.060192739454544966,-0.011625491468027646,2660,1132,1528,FALSE,FALSE,
245,19.557047327769425,0.06510852988190248,0.10232225605191779,0.03721372617001531,2489,1059,1430,FALSE,FALSE,
246,26.289170429274208,0.12007523229834838,0.13734165203250387,0.01726641973415549,2835,2396,439,FALSE,FALSE,
