N,n_birth_aimag_clusters,n_birth_cohort_groups,n_waves,age_min,age_max,birth_year_min,birth_year_max,year_at_16_17_min,year_at_16_17_max,student_teacher_ratio_avg_16_17_min,student_teacher_ratio_avg_16_17_p10,student_teacher_ratio_avg_16_17_p25,student_teacher_ratio_avg_16_17_p50,student_teacher_ratio_avg_16_17_p75,student_teacher_ratio_avg_16_17_p90,student_teacher_ratio_avg_16_17_max,student_teacher_ratio_avg_16_17_unique_values,corr_student_teacher_ratio_avg_16_17_educ_years,corr_student_teacher_ratio_avg_16_17_parent_educ_mean,corr_student_teacher_ratio_avg_16_17_lwage,deterministic_by_birth_aimag,deterministic_by_birth_aimag_year_at_16_17,threshold_role,higher_value_interpretation
3113,22,4,4,25,40,1984,1999,2001,2016,3.7293204001425657,17.456786171574905,19.019150876481913,20.797932412475024,24.16820528868722,26.356786375059315,67.21812401617333,339,-0.044323316800067104,0.008670540226272363,0.01983297330550953,FALSE,TRUE,threshold variable only; not used as IV,more students per teacher / more crowded school environment
