N,n_birth_aimag_clusters,n_birth_cohort_groups,n_waves,age_min,age_max,birth_year_min,birth_year_max,year_at_17_18_min,year_at_17_18_max,student_teacher_ratio_avg_17_18_min,student_teacher_ratio_avg_17_18_p10,student_teacher_ratio_avg_17_18_p25,student_teacher_ratio_avg_17_18_p50,student_teacher_ratio_avg_17_18_p75,student_teacher_ratio_avg_17_18_p90,student_teacher_ratio_avg_17_18_max,student_teacher_ratio_avg_17_18_unique_values,corr_student_teacher_ratio_avg_17_18_educ_years,corr_student_teacher_ratio_avg_17_18_parent_educ_mean,corr_student_teacher_ratio_avg_17_18_lwage,deterministic_by_birth_aimag,deterministic_by_birth_aimag_year_at_17_18,threshold_role,higher_value_interpretation
3188,22,4,4,25,41,1983,1999,2001,2017,3.785821276315573,16.891363669887163,18.482730502650128,20.50788466683938,23.8846735284441,26.29762986724765,70.05744600703164,359,-0.049086532512507344,0.005527213454296935,0.023136995524664115,FALSE,TRUE,threshold variable only; not used as IV,more students per teacher / more crowded school environment
