N,n_birth_aimag_clusters,n_birth_cohort_groups,n_waves,age_min,age_max,birth_year_min,birth_year_max,year_at_16_18_min,year_at_16_18_max,student_teacher_ratio_avg_16_18_min,student_teacher_ratio_avg_16_18_p10,student_teacher_ratio_avg_16_18_p25,student_teacher_ratio_avg_16_18_p50,student_teacher_ratio_avg_16_18_p75,student_teacher_ratio_avg_16_18_p90,student_teacher_ratio_avg_16_18_max,student_teacher_ratio_avg_16_18_unique_values,corr_student_teacher_ratio_avg_16_18_educ_years,corr_student_teacher_ratio_avg_16_18_parent_educ_mean,corr_student_teacher_ratio_avg_16_18_lwage,deterministic_by_birth_aimag,deterministic_by_birth_aimag_year_at_16_18,threshold_role,higher_value_interpretation
3113,22,4,4,25,40,1984,1999,2001,2016,3.7849148987963424,17.16323565080981,18.818052914827106,20.666171136965765,23.761675883819787,26.08664075936092,68.8651129804792,339,-0.045498248076235245,0.007654222076214517,0.021799861748426744,FALSE,TRUE,threshold variable only; not used as IV,more students per teacher / more crowded school environment
