aimag_code,aimag_name,animal_type,year,livestock_count,loss_count,livestock_lag,loss_rate,loss_rate_p75,dzud5,dzud10,dzud_p75
84,Ховд,Бүгд,2016,3280.6,57.1,2905.4,1.9653059819646175,3.278981416451015,0,0,0
84,Ховд,Бүгд,2017,3446.6,30.3,3280.6,0.923611534475401,2.310980279818572,0,0,0
84,Ховд,Бүгд,2018,3146.4,175.3,3446.6,5.086171879533453,5.0725167699897895,1,0,1
84,Ховд,Бүгд,2019,3084.3,131.9,3146.4,4.19209255021612,1.6425336915674071,0,0,1
84,Ховд,Бүгд,2020,3292.6,18.5,3084.3,0.5998119508478422,3.10548149488153,0,0,0
84,Ховд,Бүгд,2021,3597,35.5,3292.6,1.078175302192796,4.859568554943955,0,0,0
84,Ховд,Бүгд,2022,3472.9,39.8,3597,1.106477620239088,1.0624452455191553,0,0,1
84,Ховд,Бүгд,2023,3194.9,294.4,3472.9,8.477065276857957,8.94397896289265,1,0,0
84,Ховд,Бүгд,2024,3491.1,79.6,3194.9,2.491470781558108,17.00344788819607,0,0,0
85,Увс,Бүгд,1970,1679.8,NA,NA,NA,NA,NA,NA,NA
85,Увс,Бүгд,1971,1711.7,NA,1679.8,NA,NA,NA,NA,NA
85,Увс,Бүгд,1972,1697.7,NA,1711.7,NA,NA,NA,NA,NA
85,Увс,Бүгд,1973,1737.8,NA,1697.7,NA,NA,NA,NA,NA
85,Увс,Бүгд,1974,1714.6,NA,1737.8,NA,NA,NA,NA,NA
85,Увс,Бүгд,1975,1610,NA,1714.6,NA,NA,NA,NA,NA
85,Увс,Бүгд,1976,1415.7,NA,1610,NA,NA,NA,NA,NA
85,Увс,Бүгд,1977,1394.4,NA,1415.7,NA,NA,NA,NA,NA
85,Увс,Бүгд,1978,1427.5,NA,1394.4,NA,NA,NA,NA,NA
85,Увс,Бүгд,1979,1486.8,NA,1427.5,NA,NA,NA,NA,NA
85,Увс,Бүгд,1980,1481.3,NA,1486.8,NA,NA,NA,NA,NA
85,Увс,Бүгд,1981,1445.1,NA,1481.3,NA,NA,NA,NA,NA
85,Увс,Бүгд,1982,1494.8,NA,1445.1,NA,NA,NA,NA,NA
85,Увс,Бүгд,1983,1417.9,NA,1494.8,NA,NA,NA,NA,NA
85,Увс,Бүгд,1984,1420.8,NA,1417.9,NA,NA,NA,NA,NA
85,Увс,Бүгд,1985,1470.1,NA,1420.8,NA,NA,NA,NA,NA
85,Увс,Бүгд,1986,1488.8,NA,1470.1,NA,NA,NA,NA,NA
85,Увс,Бүгд,1987,1515.7,NA,1488.8,NA,NA,NA,NA,NA
85,Увс,Бүгд,1988,1561.6,NA,1515.7,NA,NA,NA,NA,NA
85,Увс,Бүгд,1989,1614.1,NA,1561.6,NA,NA,NA,NA,NA
85,Увс,Бүгд,1990,1666.7,NA,1614.1,NA,NA,NA,NA,NA
85,Увс,Бүгд,1991,1585.3,55.9,1666.7,3.3539329213415727,5.014634146341463,0,0,0
85,Увс,Бүгд,1992,1596.6,91.8,1585.3,5.7907020753169745,4.527760238073146,1,0,1
85,Увс,Бүгд,1993,1628.5,60.1,1596.6,3.764249029187023,7.193353864768518,0,0,0
85,Увс,Бүгд,1994,1707.9,55,1628.5,3.3773411114522567,4.881527077995523,0,0,0
85,Увс,Бүгд,1995,1754.2,50.3,1707.9,2.9451373031207915,5.190682199482804,0,0,0
85,Увс,Бүгд,1996,1764.9,43,1754.2,2.4512598335423554,2.9243755500985085,0,0,0
85,Увс,Бүгд,1997,1856.3,40.8,1764.9,2.311745707972123,3.5534198538351753,0,0,0
85,Увс,Бүгд,1998,1940.1,41.9,1856.3,2.257178257824705,2.195427685928875,0,0,1
85,Увс,Бүгд,1999,1889.8,42,1940.1,2.164836864079171,2.846039690575341,0,0,0
85,Увс,Бүгд,2000,1579.3,286.9,1889.8,15.181500687903482,9.107007474251645,1,1,1
85,Увс,Бүгд,2001,1575.6,115.4,1579.3,7.307034762236435,19.520751993638466,1,0,0
85,Увс,Бүгд,2002,1470.4,219.7,1575.6,13.943894389438944,12.804361948127209,1,1,1
85,Увс,Бүгд,2003,1664.4,30.3,1470.4,2.060663764961915,7.53463304269227,0,0,0
85,Увс,Бүгд,2004,1948.3,10.6,1664.4,0.6368661379476087,1.4141096104979924,0,0,0
85,Увс,Бүгд,2005,2021.3,110.9,1948.3,5.6921418672689015,2.5507084518508076,1,0,1
85,Увс,Бүгд,2006,2400.9,32.4,2021.3,1.602928808192747,1.5079577905668327,0,0,1
85,Увс,Бүгд,2007,2653.5,47.7,2400.9,1.9867549668874174,0.900606967335798,0,0,1
85,Увс,Бүгд,2008,2499.3,223.7,2653.5,8.430374976446203,3.5926703402431555,1,0,1
85,Увс,Бүгд,2009,2319.1,286,2499.3,11.4432040971472,5.140692439404073,1,1,1
85,Увс,Бүгд,2010,1619.3,666.2,2319.1,28.72666120477772,29.649958523266214,1,1,0
85,Увс,Бүгд,2011,1831.8,40.7,1619.3,2.5134317297597732,2.4251698860568114,0,0,1
85,Увс,Бүгд,2012,2030.7,49,1831.8,2.6749645157768316,1.3153848476372423,0,0,1
85,Увс,Бүгд,2013,2225.1,35.7,2030.7,1.7580144777662878,1.883773635140159,0,0,0
85,Увс,Бүгд,2014,2561.3,14,2225.1,0.6291852051593186,0.9402713655012395,0,0,0
85,Увс,Бүгд,2015,2729.1,18,2561.3,0.7027681255612384,1.3167482599761813,0,0,0
85,Увс,Бүгд,2016,2784.1,198.1,2729.1,7.258803268476788,3.278981416451015,1,0,1
85,Увс,Бүгд,2017,3129.9,30.6,2784.1,1.0990984519234224,2.310980279818572,0,0,0
85,Увс,Бүгд,2018,3175.3,127.8,3129.9,4.083197546247484,5.0725167699897895,0,0,0
85,Увс,Бүгд,2019,3279.6,145,3175.3,4.566497653764999,1.6425336915674071,0,0,1
85,Увс,Бүгд,2020,3409.3,29.8,3279.6,0.9086473960239054,3.10548149488153,0,0,0
85,Увс,Бүгд,2021,3726.4,13.8,3409.3,0.4047751737893409,4.859568554943955,0,0,0
85,Увс,Бүгд,2022,3513.8,64.6,3726.4,1.7335766423357664,1.0624452455191553,0,0,1
85,Увс,Бүгд,2023,2994.5,413.8,3513.8,11.77642438385793,8.94397896289265,1,1,1
85,Увс,Бүгд,2024,2935.5,261.7,2994.5,8.739355485055937,17.00344788819607,1,0,0
